nct_id,sponsor_raw,drug_raw,phase,status,condition,start_date,completion_date,sponsor_key,drug_key,ticker,generic_name,brand_name,manufacturer_name,route,product_type,is_public_pharma,sponsor_type
NCT02482740,Buddhist Tzu Chi General Hospital,Letrozole,PHASE2,UNKNOWN,Uterine Cervical Neoplasms,2015-05-01,2017-06-01,BUDDHIST TZU CHI GENERAL HOSPITAL,letrozole,,LETROZOLE,Letrozole,A-S Medication Solutions,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02482740,Buddhist Tzu Chi General Hospital,tamoxifen,PHASE2,UNKNOWN,Uterine Cervical Neoplasms,2015-05-01,2017-06-01,BUDDHIST TZU CHI GENERAL HOSPITAL,tamoxifen,,TAMOXIFEN CITRATE,SOLTAMOX,Mayne Pharma,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT04787289,British Columbia Cancer Agency,Bevacizumab,PHASE2,RECRUITING,Ovarian Cancer; Platinum-resistant Ovarian Cancer,2021-09-10,2025-01-31,BRITISH COLUMBIA CANCER AGENCY,bevacizumab,,BEVACIZUMAB-AWWB,MVASI,"Amgen, Inc",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT05737368,"Second Affiliated Hospital, School of Medicine, Zhejiang University",cadonilimab,PHASE1,UNKNOWN,Recurrent Glioblastoma,2023-02-28,2025-02-28,SECOND AFFILIATED HOSPITAL SCHOOL OF MEDICINE ZHEJIANG UNIVERSITY,cadonilimab,,,,,,,False,Academic / medical / govt
NCT00065468,Pfizer,Interferon Alfa,PHASE3,COMPLETED,"Carcinoma, Renal Cell; Kidney Neoplasms",2003-07-01,2011-03-01,PFIZER,interferon alfa,PFE,,,,,,True,Public pharma
NCT00065468,Pfizer,CCI-779,PHASE3,COMPLETED,"Carcinoma, Renal Cell; Kidney Neoplasms",2003-07-01,2011-03-01,PFIZER,cci-779,PFE,,,,,,True,Public pharma
NCT00065468,Pfizer,Interferon Alfa and CCI-779,PHASE3,COMPLETED,"Carcinoma, Renal Cell; Kidney Neoplasms",2003-07-01,2011-03-01,PFIZER,interferon alfa and cci-779,PFE,,,,,,True,Public pharma
NCT00054691,M.D. Anderson Cancer Center,Iressa,PHASE2,COMPLETED,Skin Cancer,2004-05-01,2012-10-01,M D ANDERSON CANCER CENTER,iressa,,GEFITINIB,IRESSA,AstraZeneca Pharmaceuticals LP,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT05305885,The First Hospital of Jilin University,Pemetrexed,NA,UNKNOWN,Leptomeningeal Metastasis,2022-08-19,2024-07-01,THE FIRST HOSPITAL OF JILIN UNIVERSITY,pemetrexed,,PEMETREXED DISODIUM,PEMRYDI RTU,Amneal Pharmaceuticals LLC,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT05813626,Zhejiang Cancer Hospital,Toripalimab,PHASE2,RECRUITING,Nasopharyngeal Carcinoma,2023-04-03,2027-10-30,ZHEJIANG CANCER HOSPITAL,toripalimab,,TORIPALIMAB-TPZI,LOQTORZI,"Coherus Oncology, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT01092585,Genta Incorporated,Tesetaxel,PHASE2,UNKNOWN,Melanoma,2010-02-01,2012-03-01,GENTA,tesetaxel,,,,,,,False,"Other (biotech, private, etc.)"
NCT05054426,Peking Union Medical College Hospital,Methotrexate,PHASE3,UNKNOWN,Diffuse Large B Cell Lymphoma; Central Nervous System Lymphoma,2021-10-08,2025-10-08,PEKING UNION MEDICAL COLLEGE HOSPITAL,methotrexate,,METHOTREXATE,METHOTREXATE,Alembic Pharmaceuticals Inc.,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT00652626,Celgene,azacitidine,PHASE1,COMPLETED,MDS; AML; Solid Tumors; Multiple Myeloma; Non-Hodgkin's Lymphoma; Hodgkin's Disease,2008-11-01,2012-07-01,CELGENE,azacitidine,,AZACITIDINE FOR,AZACITIDINE,Pilnova Pharma Inc,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT00006026,European Organisation for Research and Treatment of Cancer - EORTC,rubitecan,PHASE2,COMPLETED,Bladder Cancer; Transitional Cell Cancer of the Renal Pelvis and Ureter; Urethral Cancer,2000-05-01,,EUROPEAN ORGANISATION FOR RESEARCH AND TREATMENT OF CANCER EORTC,rubitecan,,,,,,,False,"Other (biotech, private, etc.)"
NCT01317615,Novartis Pharmaceuticals,RAD001,PHASE4,COMPLETED,"Carcinoma, Large Cell; Neuroendocrine Tumors",2011-04-01,2015-03-01,NOVARTIS PHARMACEUTICALS,rad001,NVS,,,,,,True,Public pharma
NCT01317615,Novartis Pharmaceuticals,Paclitaxel,PHASE4,COMPLETED,"Carcinoma, Large Cell; Neuroendocrine Tumors",2011-04-01,2015-03-01,NOVARTIS PHARMACEUTICALS,paclitaxel,NVS,PACLITAXEL,Paclitaxel,Alembic Pharmaceuticals Inc.,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT01317615,Novartis Pharmaceuticals,Carboplatin,PHASE4,COMPLETED,"Carcinoma, Large Cell; Neuroendocrine Tumors",2011-04-01,2015-03-01,NOVARTIS PHARMACEUTICALS,carboplatin,NVS,CARBOPLATIN,CARBOPLATIN,Apotex Corp.,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT00698815,National Cancer Institute (NCI),Pemetrexed Disodium,PHASE2,COMPLETED,Recurrent Non-Small Cell Lung Carcinoma; Stage IIIB Non-Small Cell Lung Cancer AJCC v7; Stage IV Non-Small Cell Lung Cancer AJCC v7,2008-04-15,,NATIONAL CANCER INSTITUTE NCI,pemetrexed disodium,,PEMETREXED DISODIUM,PEMRYDI RTU,Amneal Pharmaceuticals LLC,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT00698815,National Cancer Institute (NCI),Sunitinib Malate,PHASE2,COMPLETED,Recurrent Non-Small Cell Lung Carcinoma; Stage IIIB Non-Small Cell Lung Cancer AJCC v7; Stage IV Non-Small Cell Lung Cancer AJCC v7,2008-04-15,,NATIONAL CANCER INSTITUTE NCI,sunitinib malate,,SUNITINIB MALATE,Sunitinib Malate,Novugen Pharma (USA) LLC.,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT05911308,UNC Lineberger Comprehensive Cancer Center,Durvalumab,PHASE1,TERMINATED,Non-Small Cell Lung Cancer,2024-04-01,2025-02-27,UNC LINEBERGER COMPREHENSIVE CANCER CENTER,durvalumab,,DURVALUMAB,IMFINZI,AstraZeneca Pharmaceuticals LP,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT05911308,UNC Lineberger Comprehensive Cancer Center,Carboplatin,PHASE1,TERMINATED,Non-Small Cell Lung Cancer,2024-04-01,2025-02-27,UNC LINEBERGER COMPREHENSIVE CANCER CENTER,carboplatin,,CARBOPLATIN,CARBOPLATIN,Apotex Corp.,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT05911308,UNC Lineberger Comprehensive Cancer Center,Abequolixron,PHASE1,TERMINATED,Non-Small Cell Lung Cancer,2024-04-01,2025-02-27,UNC LINEBERGER COMPREHENSIVE CANCER CENTER,abequolixron,,,,,,,False,Academic / medical / govt
NCT05911308,UNC Lineberger Comprehensive Cancer Center,Abraxane,PHASE1,TERMINATED,Non-Small Cell Lung Cancer,2024-04-01,2025-02-27,UNC LINEBERGER COMPREHENSIVE CANCER CENTER,abraxane,,PACLITAXEL,ABRAXANE,"Abraxis BioScience, LLC",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT05911308,UNC Lineberger Comprehensive Cancer Center,Pemetrexed,PHASE1,TERMINATED,Non-Small Cell Lung Cancer,2024-04-01,2025-02-27,UNC LINEBERGER COMPREHENSIVE CANCER CENTER,pemetrexed,,PEMETREXED DISODIUM,PEMRYDI RTU,Amneal Pharmaceuticals LLC,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT01646125,Novartis Pharmaceuticals,AUY922,PHASE2,TERMINATED,Advanced Non Small Cell Lung Cancer (NSCLC),2012-11-23,2015-11-04,NOVARTIS PHARMACEUTICALS,auy922,NVS,,,,,,True,Public pharma
NCT01646125,Novartis Pharmaceuticals,Docetaxel,PHASE2,TERMINATED,Advanced Non Small Cell Lung Cancer (NSCLC),2012-11-23,2015-11-04,NOVARTIS PHARMACEUTICALS,docetaxel,NVS,DOCETAXEL ANHYDROUS,Docetaxel,"Hospira, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT01646125,Novartis Pharmaceuticals,Pemetrexed,PHASE2,TERMINATED,Advanced Non Small Cell Lung Cancer (NSCLC),2012-11-23,2015-11-04,NOVARTIS PHARMACEUTICALS,pemetrexed,NVS,PEMETREXED DISODIUM,PEMRYDI RTU,Amneal Pharmaceuticals LLC,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT07128576,Zhujiang Hospital,Romiplostim N01,PHASE2,NOT_YET_RECRUITING,Solid Tumors,2025-09-15,2028-12-31,ZHUJIANG HOSPITAL,romiplostim n01,,,,,,,False,Academic / medical / govt
NCT00003717,St. Barnabas Medical Center,estramustine phosphate sodium,PHASE2,UNKNOWN,Prostate Cancer,1998-10-01,,ST BARNABAS MEDICAL CENTER,estramustine,,,,,,,False,Academic / medical / govt
NCT00003717,St. Barnabas Medical Center,paclitaxel,PHASE2,UNKNOWN,Prostate Cancer,1998-10-01,,ST BARNABAS MEDICAL CENTER,paclitaxel,,PACLITAXEL,Paclitaxel,Alembic Pharmaceuticals Inc.,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT03776968,Hinova Pharmaceuticals Inc.,HC1119,PHASE1,COMPLETED,Metastatic Castration Resistant Prostate Cancer,2017-10-24,2018-07-03,HINOVA PHARMACEUTICALS,hc1119,,,,,,,False,"Other (biotech, private, etc.)"
NCT04278768,"Curis, Inc.",Emavusertib,PHASE1,SUSPENDED,Acute Myelogenous Leukemia; Myelodysplastic Syndrome,2020-07-06,2026-04-01,CURIS,emavusertib,,,,,,,False,"Other (biotech, private, etc.)"
NCT04278768,"Curis, Inc.",Venetoclax,PHASE1,SUSPENDED,Acute Myelogenous Leukemia; Myelodysplastic Syndrome,2020-07-06,2026-04-01,CURIS,venetoclax,,VENETOCLAX,Venclexta,AbbVie Inc.,ORAL,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT06755450,Aurigene Discovery Technologies Limited,AUR112,PHASE1,RECRUITING,Relapsed Advanced Lymphomas,2025-01-15,2028-01-15,AURIGENE DISCOVERY TECHNOLOGIES,aur112,,,,,,,False,"Other (biotech, private, etc.)"
NCT04596150,CytomX Therapeutics,CX-2009,PHASE2,COMPLETED,"Neoplasms; Breast Neoplasms; Breast Neoplasms, Triple-Negative; Breast Cancer; Breast Neoplasms, Hormone Receptor Positive/HER2 Negative",2020-12-29,2023-06-02,CYTOMX THERAPEUTICS,cx-2009,,,,,,,False,"Other (biotech, private, etc.)"
NCT04596150,CytomX Therapeutics,CX-072,PHASE2,COMPLETED,"Neoplasms; Breast Neoplasms; Breast Neoplasms, Triple-Negative; Breast Cancer; Breast Neoplasms, Hormone Receptor Positive/HER2 Negative",2020-12-29,2023-06-02,CYTOMX THERAPEUTICS,cx-072,,,,,,,False,"Other (biotech, private, etc.)"
NCT00704691,University of Alabama at Birmingham,Lenalidomide,EARLY_PHASE1,TERMINATED,Peripheral T-cell Lymphomas; Adult T-cell Leukemia; Adult T-cell Lymphoma; Peripheral T-cell Lymphoma Unspecified; Angioimmunoblastic T-cell Lymphoma; Anaplastic Large Cell Lymphoma; T/Null Cell Systemic Type; Cutaneous t-Cell Lymphoma With Nodal/Visceral Disease,2008-06-01,2009-12-01,UNIVERSITY OF ALABAMA AT BIRMINGHAM,lenalidomide,,LENALIDOMIDE,Lenalidomide,"Teva Pharmaceuticals, Inc.",ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06982274,Instituto do Cancer do Estado de São Paulo,Realgar-Indigo Naturalis Formulation,PHASE2,RECRUITING,Acute Promyelocytic Leukemia (APL),2023-10-20,2029-11-01,INSTITUTO DO CANCER DO ESTADO DE SÃO PAULO,realgar-indigo naturalis formulation,,,,,,,False,"Other (biotech, private, etc.)"
NCT00782574,AstraZeneca,AZD2281,PHASE1,COMPLETED,Advanced Solid Tumors,2008-11-12,2023-12-07,ASTRAZENECA,azd2281,AZN,,,,,,True,Public pharma
NCT00782574,AstraZeneca,Cisplatin,PHASE1,COMPLETED,Advanced Solid Tumors,2008-11-12,2023-12-07,ASTRAZENECA,cisplatin,AZN,CISPLATIN,Cisplatin,Sagent Pharmaceuticals,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT07046078,Fred Hutchinson Cancer Center,Cytarabine,PHASE2,RECRUITING,Acute Leukemia of Ambiguous Lineage; Acute Myeloid Leukemia; Chronic Myelomonocytic Leukemia; Myelodysplastic Syndrome,2025-09-26,2029-06-30,FRED HUTCHINSON CANCER CENTER,cytarabine,,CYTARABINE,Cytarabine,Meitheal Pharmaceuticals Inc.,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT07046078,Fred Hutchinson Cancer Center,Fludarabine,PHASE2,RECRUITING,Acute Leukemia of Ambiguous Lineage; Acute Myeloid Leukemia; Chronic Myelomonocytic Leukemia; Myelodysplastic Syndrome,2025-09-26,2029-06-30,FRED HUTCHINSON CANCER CENTER,fludarabine,,FLUDARABINE PHOSPHATE,Fludarabine Phosphate,"Lannett Company, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT07046078,Fred Hutchinson Cancer Center,Idarubicin,PHASE2,RECRUITING,Acute Leukemia of Ambiguous Lineage; Acute Myeloid Leukemia; Chronic Myelomonocytic Leukemia; Myelodysplastic Syndrome,2025-09-26,2029-06-30,FRED HUTCHINSON CANCER CENTER,idarubicin,,IDARUBICIN HYDROCHLORIDE,Idamycin PFS,Pfizer Laboratories Div Pfizer Inc,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02608385,University of Chicago,Pembrolizumab,PHASE1,ACTIVE_NOT_RECRUITING,Solid Tumor,2015-12-01,2026-11-01,UNIVERSITY OF CHICAGO,pembrolizumab,,PEMBROLIZUMAB AND BERAHYALURONIDASE ALFA-PMPH,KEYTRUDA QLEX,Merck Sharp & Dohme LLC,SUBCUTANEOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT01158885,Therapeutic Advances in Childhood Leukemia Consortium,Clofarabine,PHASE2,TERMINATED,"Minimal Residual Disease; Leukemia, Lymphoblastic, Acute; Leukemia, Myelogenous, Acute",2010-08-01,2012-10-24,THERAPEUTIC ADVANCES IN CHILDHOOD LEUKEMIA CONSORTIUM,clofarabine,,CLOFARABINE,Clofarabine,Amneal Pharmaceuticals LLC,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT01158885,Therapeutic Advances in Childhood Leukemia Consortium,Cytarabine intravenous,PHASE2,TERMINATED,"Minimal Residual Disease; Leukemia, Lymphoblastic, Acute; Leukemia, Myelogenous, Acute",2010-08-01,2012-10-24,THERAPEUTIC ADVANCES IN CHILDHOOD LEUKEMIA CONSORTIUM,cytarabine intravenous,,,,,,,False,"Other (biotech, private, etc.)"
NCT01158885,Therapeutic Advances in Childhood Leukemia Consortium,Methotrexate,PHASE2,TERMINATED,"Minimal Residual Disease; Leukemia, Lymphoblastic, Acute; Leukemia, Myelogenous, Acute",2010-08-01,2012-10-24,THERAPEUTIC ADVANCES IN CHILDHOOD LEUKEMIA CONSORTIUM,methotrexate,,METHOTREXATE,METHOTREXATE,Alembic Pharmaceuticals Inc.,ORAL,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT01158885,Therapeutic Advances in Childhood Leukemia Consortium,Intrathecal (IT) Cytarabine,PHASE2,TERMINATED,"Minimal Residual Disease; Leukemia, Lymphoblastic, Acute; Leukemia, Myelogenous, Acute",2010-08-01,2012-10-24,THERAPEUTIC ADVANCES IN CHILDHOOD LEUKEMIA CONSORTIUM,intrathecal it cytarabine,,,,,,,False,"Other (biotech, private, etc.)"
NCT04470726,"AiViva BioPharma, Inc.",AIV001,PHASE1,COMPLETED,Superficial Basal Cell Carcinoma; Nodular Basal Cell Carcinoma; Nonmelanoma Skin Cancers,2020-08-18,2023-07-28,AIVIVA BIOPHARMA,aiv001,,,,,,,False,"Other (biotech, private, etc.)"
NCT04470726,"AiViva BioPharma, Inc.",AIV001 suspension,PHASE1,COMPLETED,Superficial Basal Cell Carcinoma; Nodular Basal Cell Carcinoma; Nonmelanoma Skin Cancers,2020-08-18,2023-07-28,AIVIVA BIOPHARMA,aiv001 suspension,,,,,,,False,"Other (biotech, private, etc.)"
NCT03213678,National Cancer Institute (NCI),Samotolisib,PHASE2,COMPLETED,Advanced Malignant Solid Neoplasm; Ann Arbor Stage III Non-Hodgkin Lymphoma; Ann Arbor Stage IV Non-Hodgkin Lymphoma; Malignant Glioma; Recurrent Ependymoma; Recurrent Ewing Sarcoma; Recurrent Glioma; Recurrent Hepatoblastoma; Recurrent Langerhans Cell Histiocytosis; Recurrent Malignant Germ Cell Tumor; Recurrent Malignant Solid Neoplasm; Recurrent Medulloblastoma; Recurrent Neuroblastoma; Recurrent Non-Hodgkin Lymphoma; Recurrent Osteosarcoma; Recurrent Peripheral Primitive Neuroectodermal Tumor; Recurrent Primary Central Nervous System Neoplasm; Recurrent Rhabdomyosarcoma; Recurrent Soft Tissue Sarcoma; Refractory Langerhans Cell Histiocytosis; Refractory Malignant Germ Cell Tumor; Refractory Malignant Solid Neoplasm; Refractory Neuroblastoma; Refractory Non-Hodgkin Lymphoma; Refractory Primary Central Nervous System Neoplasm; Rhabdoid Tumor; Stage III Osteosarcoma AJCC v7; Stage III Soft Tissue Sarcoma AJCC v7; Stage IV Osteosarcoma AJCC v7; Stage IV Soft Tissue Sarcoma AJCC v7; Stage IVA Osteosarcoma AJCC v7; Stage IVB Osteosarcoma AJCC v7; Wilms Tumor,2017-11-28,2024-12-31,NATIONAL CANCER INSTITUTE NCI,samotolisib,,,,,,,False,Academic / medical / govt
NCT00003626,Barbara Ann Karmanos Cancer Institute,dolastatin 10,PHASE2,COMPLETED,Prostate Cancer,1998-10-01,2000-05-01,BARBARA ANN KARMANOS CANCER INSTITUTE,dolastatin 10,,,,,,,False,Academic / medical / govt
NCT06385678,"Jiangsu HengRui Medicine Co., Ltd.",HRS-4642,PHASE1,ACTIVE_NOT_RECRUITING,Advanced KRAS G12D Mutant Solid Tumors,2024-07-05,2026-08-01,JIANGSU HENGRUI MEDICINE,hrs-4642,,,,,,,False,"Other (biotech, private, etc.)"
NCT06385678,"Jiangsu HengRui Medicine Co., Ltd.",Adebrelimab,PHASE1,ACTIVE_NOT_RECRUITING,Advanced KRAS G12D Mutant Solid Tumors,2024-07-05,2026-08-01,JIANGSU HENGRUI MEDICINE,adebrelimab,,,,,,,False,"Other (biotech, private, etc.)"
NCT06385678,"Jiangsu HengRui Medicine Co., Ltd.",SHR-9839,PHASE1,ACTIVE_NOT_RECRUITING,Advanced KRAS G12D Mutant Solid Tumors,2024-07-05,2026-08-01,JIANGSU HENGRUI MEDICINE,shr-9839,,,,,,,False,"Other (biotech, private, etc.)"
NCT06385678,"Jiangsu HengRui Medicine Co., Ltd.",Pemetrexed Disodium for Injection、Cisplatin Injection、Carboplatin for Injection,PHASE1,ACTIVE_NOT_RECRUITING,Advanced KRAS G12D Mutant Solid Tumors,2024-07-05,2026-08-01,JIANGSU HENGRUI MEDICINE,pemetrexed disodium for cisplatin carboplatin for,,,,,,,False,"Other (biotech, private, etc.)"
NCT06385678,"Jiangsu HengRui Medicine Co., Ltd.",Cetuximab Solution for Infusion,PHASE1,ACTIVE_NOT_RECRUITING,Advanced KRAS G12D Mutant Solid Tumors,2024-07-05,2026-08-01,JIANGSU HENGRUI MEDICINE,cetuximab solution for infusion,,,,,,,False,"Other (biotech, private, etc.)"
NCT00068315,National Cancer Institute (NCI),bortezomib,PHASE1,COMPLETED,Extranodal Marginal Zone B-cell Lymphoma of Mucosa-associated Lymphoid Tissue; Hematopoietic/Lymphoid Cancer; Nodal Marginal Zone B-cell Lymphoma; Recurrent Adult Diffuse Small Cleaved Cell Lymphoma; Recurrent Grade 1 Follicular Lymphoma; Recurrent Grade 2 Follicular Lymphoma; Recurrent Mantle Cell Lymphoma; Recurrent Marginal Zone Lymphoma; Recurrent Small Lymphocytic Lymphoma; Refractory Chronic Lymphocytic Leukemia; Splenic Marginal Zone Lymphoma; Waldenström Macroglobulinemia,2003-07-01,,NATIONAL CANCER INSTITUTE NCI,bortezomib,,BORTEZOMIB,Bortezomib,"Camber Pharmaceuticals, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT00068315,National Cancer Institute (NCI),fludarabine phosphate,PHASE1,COMPLETED,Extranodal Marginal Zone B-cell Lymphoma of Mucosa-associated Lymphoid Tissue; Hematopoietic/Lymphoid Cancer; Nodal Marginal Zone B-cell Lymphoma; Recurrent Adult Diffuse Small Cleaved Cell Lymphoma; Recurrent Grade 1 Follicular Lymphoma; Recurrent Grade 2 Follicular Lymphoma; Recurrent Mantle Cell Lymphoma; Recurrent Marginal Zone Lymphoma; Recurrent Small Lymphocytic Lymphoma; Refractory Chronic Lymphocytic Leukemia; Splenic Marginal Zone Lymphoma; Waldenström Macroglobulinemia,2003-07-01,,NATIONAL CANCER INSTITUTE NCI,fludarabine,,FLUDARABINE PHOSPHATE,Fludarabine Phosphate,"Lannett Company, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT01234935,Translational Oncology Research International,dasatinib,PHASE2,COMPLETED,Acinar Cell Adenocarcinoma of the Pancreas; Duct Cell Adenocarcinoma of the Pancreas; Recurrent Pancreatic Cancer; Stage IA Pancreatic Cancer; Stage IB Pancreatic Cancer; Stage IIA Pancreatic Cancer; Stage IIB Pancreatic Cancer; Stage III Pancreatic Cancer,2011-01-13,2017-11-27,TRANSLATIONAL ONCOLOGY RESEARCH INTERNATIONAL,dasatinib,,DASATINIB,Dasatinib,BluePoint Laboratories,ORAL,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT01234935,Translational Oncology Research International,gemcitabine hydrochloride,PHASE2,COMPLETED,Acinar Cell Adenocarcinoma of the Pancreas; Duct Cell Adenocarcinoma of the Pancreas; Recurrent Pancreatic Cancer; Stage IA Pancreatic Cancer; Stage IB Pancreatic Cancer; Stage IIA Pancreatic Cancer; Stage IIB Pancreatic Cancer; Stage III Pancreatic Cancer,2011-01-13,2017-11-27,TRANSLATIONAL ONCOLOGY RESEARCH INTERNATIONAL,gemcitabine,,GEMCITABINE HYDROCHLORIDE,Gemcitabine,Mylan Institutional LLC,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT04584008,Peking University,"FGFR Inhibitor, IDH1 Inhibitor, HER2 Inhibitor, PARP Inhibitor, BRAF Inhibitor, MEK Inhibitor, ICIs, EGFR-TKIs, NTRK-TKI, and et. al.",NA,ACTIVE_NOT_RECRUITING,Biliary Tract Neoplasms; Gastric Cancer; Esophageal Squamous Cell Carcinoma; Colorectal Cancer; Gastrointestinal Stromal Tumors; Pancreatic Cancer; Neuroendocrine Tumors; Unknown Primary Cancer; Digestive Cancer,2020-09-23,2025-03-01,PEKING UNIVERSITY,fgfr inhibitor idh1 inhibitor her2 inhibitor parp inhibitor braf inhibitor mek inhibitor icis egfr-tkis ntrk-tki and et al,,,,,,,False,Academic / medical / govt
NCT04584008,Peking University,Other Therapy,NA,ACTIVE_NOT_RECRUITING,Biliary Tract Neoplasms; Gastric Cancer; Esophageal Squamous Cell Carcinoma; Colorectal Cancer; Gastrointestinal Stromal Tumors; Pancreatic Cancer; Neuroendocrine Tumors; Unknown Primary Cancer; Digestive Cancer,2020-09-23,2025-03-01,PEKING UNIVERSITY,other therapy,,,,,,,False,Academic / medical / govt
NCT07410117,Regeneron Pharmaceuticals,REGN7508,PHASE3,RECRUITING,Cancer-Associated Thrombosis (CAT),2026-03-09,2030-05-06,REGENERON PHARMACEUTICALS,regn7508,REGN,,,,,,True,Public pharma
NCT07410117,Regeneron Pharmaceuticals,Placebo,PHASE3,RECRUITING,Cancer-Associated Thrombosis (CAT),2026-03-09,2030-05-06,REGENERON PHARMACEUTICALS,placebo,REGN,,,,,,True,Public pharma
NCT01691040,TME Pharma AG,NOX-H94,PHASE2,COMPLETED,Anemia of Chronic Disease,2012-09-01,2013-12-01,TME PHARMA,nox-h94,,,,,,,False,"Other (biotech, private, etc.)"
NCT01691040,TME Pharma AG,Placebo solution,PHASE2,COMPLETED,Anemia of Chronic Disease,2012-09-01,2013-12-01,TME PHARMA,placebo solution,,,,,,,False,"Other (biotech, private, etc.)"
NCT01244789,Danish Gynecological Cancer Group,carboplatin and paclitaxel,PHASE2,ACTIVE_NOT_RECRUITING,Endometrial Cancer,2011-12-01,2028-07-01,DANISH GYNECOLOGICAL CANCER GROUP,carboplatin and paclitaxel,,,,,,,False,"Other (biotech, private, etc.)"
NCT02878889,Zhejiang Cancer Hospital,S-1,PHASE2,UNKNOWN,Nasopharyngeal Carcinoma,2016-08-01,,ZHEJIANG CANCER HOSPITAL,s-1,,,,,,,False,Academic / medical / govt
NCT04772989,"Arcus Biosciences, Inc.",AB308,PHASE1,COMPLETED,"Advanced Solid Tumor; Non Small Cell Lung Cancer (NSCLC); Melanoma; Cervical Cancer; Multiple Myeloma; Lymphoma, Non-Hodgkin; Diffuse Large B Cell Lymphoma (DLBCL); Gastric Cancer; Gastroesophageal Junction Adenocarcinoma; Esophageal Cancer",2021-03-19,2025-08-25,ARCUS BIOSCIENCES,ab308,,,,,,,False,"Other (biotech, private, etc.)"
NCT04772989,"Arcus Biosciences, Inc.",Zimberelimab,PHASE1,COMPLETED,"Advanced Solid Tumor; Non Small Cell Lung Cancer (NSCLC); Melanoma; Cervical Cancer; Multiple Myeloma; Lymphoma, Non-Hodgkin; Diffuse Large B Cell Lymphoma (DLBCL); Gastric Cancer; Gastroesophageal Junction Adenocarcinoma; Esophageal Cancer",2021-03-19,2025-08-25,ARCUS BIOSCIENCES,zimberelimab,,,,,,,False,"Other (biotech, private, etc.)"
